code_grand_domaine,appelation_grand_domaine,code_domaine,appelation_domaine,code_fiche_rome,appelation_fiche_rome,code_ogr,appelation_metier
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,11560,Bosco de la navigation maritime
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,14872,Équipier / Équipière de plaisance professionnelle
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,16146,Lamaneur / Lamaneuse
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,16309,Maître / Maîtresse d'équipage
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,16317,Maître / Maîtresse machine de la marine
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,16358,Manoeuvrier / Manoeuvrière de la marine nationale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,16398,Marin de la marine marchande
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,16400,Marin de la navigation maritime
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,16401,Marin de la plaisance professionnelle
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,16426,Matelot de la marine marchande
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,16428,Matelot de la navigation maritime
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,38519,Matelot opérations et navigation de la marine nationale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,16433,Matelot polyvalent / polyvalente navigation maritime
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,38520,Matelot pont de la marine nationale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,16932,Mousse de la navigation maritime
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,16955,Navigateur timonier / Navigatrice timonière de la marine nationale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,17977,Premier matelot de la navigation maritime
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,18261,Quartier-maître de la navigation maritime
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,19359,Second maître / Seconde maîtresse de la navigation maritime
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,02,Équipage de la navigation maritime,20328,Timonier / Timonière de la navigation maritime
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,11495,Batelier / Batelière
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,11667,"Capitaine de la navigation fluviale en automoteur, remorqueur pousseur"
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,12731,Commandant / Commandante de la navigation fluviale en remorqueur pousseur
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,12883,Conducteur / Conductrice de bateau fluvial de plaisance
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,12884,Conducteur / Conductrice de bateau taxi
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,12972,"Conducteur / Conductrice de la navigation fluviale en automoteur, remorqueur pousseur"
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,13313,Conducteur passeur / Conductrice passeuse de bac
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,13669,Convoyeur / Convoyeuse de bateau de transport fluvial
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,16399,Marin de la navigation fluviale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,16405,Marinier / Marinière
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,16425,Matelot de bateau bus
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,16427,Matelot de la navigation fluviale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,16429,Matelot de navigation intérieure
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,16430,Matelot deuxième niveau en navigation fluviale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,16431,Matelot garde moteur
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,16432,Matelot mécanicien / mécanicienne de la navigation fluviale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,16434,Matelot premier niveau en navigation fluviale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,16435,Matelot timonier / timonière de la navigation fluviale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,17778,Pilote fluvial / fluviale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,18794,Responsable de navigation fluviale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,19352,Second / Seconde capitaine de la navigation fluviale
N,Transport et Logistique,31,Personnel navigant du transport maritime et fluvial,03,Navigation fluviale,20327,Timonier / Timonière de la navigation fluviale
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,38640,Agent / Agente d'escale en gare maritime
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,38663,Agent / Agente de port de plaisance
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,11267,Assistant / Assistante d'exploitation de terminal portuaire
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,11272,Assistant / Assistante d'exploitation transport maritime
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,12190,Chef de ligne maritime
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,12207,Chef de peloton livraison portuaire de l'armée
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,13691,Coordinateur / Coordinatrice d'opérations navires
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,13678,Coordinateur / Coordinatrice de parc conteneurs
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,14283,Directeur / Directrice de ligne maritime
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,18954,Responsable d'escale transbordeur
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,18983,Responsable d'exploitation de terminal à conteneurs
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,18984,Responsable d'exploitation de terminal portuaire
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,18993,Responsable d'exploitation transport maritime
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,19143,Responsable opérations navires
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,19432,Ship manager
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,20258,Technicien / Technicienne shipplanner
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,20143,Technicien exploitant / Technicienne exploitante navires
N,Transport et Logistique,32,Personnel sédentaire du transport maritime et fluvial,01,Exploitation des opérations portuaires et du transport maritime,20210,Technicien planificateur / Technicienne planificatrice manutention portuaire
